"id";"average_length_inches";"average_weight_inches";"habitat";"ph_of_water";"color";"Gender";"life_span";"acidity"
1216;19.47;5.66;"idlewater";6.3;"Calico";"FALSE";14.8;"really low ph"
1217;3.58;5.64;"ponds";6.6;"Reddish_Orange";"FALSE";12.4;"low ph"
1218;4.7;14.78;"ponds";7.2;"Orange";"FALSE";15.9;"intermediate ph"
1219;11.41;11.55;"rivers";7.8;"Green_and_Chocolate";"FALSE";22.4;"high ph"
1220;1.24;12.55;"idlewater";7.8;"Calico";"TRUE";7.7;"high ph"
1221;19.83;16.86;"idlewater";6.1;"Green_and_Chocolate";"TRUE";21.0;"really low ph"
1222;4.52;10.32;"ponds";7.9;"Orange";"FALSE";14.1;"high ph"
1223;6.51;11.78;"idlewater";7.7;"Orange";"FALSE";26.3;"high ph"
1224;11.86;5.54;"lakes";7.8;"Reddish_Orange";"FALSE";11.8;"high ph"
1225;4.04;9.99;"lakes";6.2;"Calico";"FALSE";21.3;"really low ph"
1226;10.18;8.74;"rivers";6.8;"White";"TRUE";1.7;"low ph"
1227;19.39;12.11;"idlewater";7.9;"Orange";"TRUE";16.8;"high ph"
1228;7.61;12.72;"rivers";6.8;"White";"";19.8;"low ph"
1229;18.25;6.37;"rivers";7.9;"White";"TRUE";11.3;"high ph"
1230;13.94;3.43;"slowmovingwaters";6.8;"Orange";"TRUE";8.3;"low ph"
1231;7.72;10.93;"slowmovingwaters";6.9;"Red_and_White_Bi_Color";"FALSE";8.8;"low ph"
1232;5.25;14.45;"rivers";6.4;"Reddish_Orange";"TRUE";5.3;"really low ph"
1233;11.29;3.0;"slowmovingwaters";7.6;"Yellow";"TRUE";23.1;"high ph"
1234;5.17;3.52;"idlewater";7.0;"Orange";"FALSE";23.2;"intermediate ph"
1235;11.87;17.61;"idlewater";7.2;"Reddish_Orange";"FALSE";5.3;"intermediate ph"
1236;12.63;3.08;"rivers";7.0;"Calico";"TRUE";4.6;"intermediate ph"
1237;19.8;17.21;"lakes";6.0;"Red_and_White_Bi_Color";"TRUE";5.4;"really low ph"
1238;16.8;11.55;"ponds";7.0;"Red_and_Silver";"FALSE";22.0;"intermediate ph"
1239;14.73;11.99;"slowmovingwaters";7.4;"Orange";"FALSE";15.8;"intermediate ph"
1240;9.88;12.1;"idlewater";6.8;"White";"FALSE";10.8;"low ph"
1241;10.47;15.53;"idlewater";7.6;"Reddish_Orange";"FALSE";21.8;"high ph"
1242;5.85;12.57;"slowmovingwaters";8.0;"White";"TRUE";23.1;"high ph"
1243;16.92;13.54;"idlewater";6.1;"Reddish_Orange";"TRUE";19.5;"really low ph"
1244;7.21;17.41;"slowmovingwaters";7.9;"White";"FALSE";13.8;"high ph"
1245;18.22;7.41;"ponds";6.1;"Reddish_Orange";"TRUE";11.1;"really low ph"
1246;6.45;13.78;"lakes";7.4;"Reddish_Orange";"TRUE";24.6;"intermediate ph"
1247;18.67;6.32;"idlewater";6.3;"Calico";"FALSE";5.8;"really low ph"
1248;14.25;5.89;"rivers";6.1;"Calico";"FALSE";23.2;"really low ph"
1249;13.02;13.71;"lakes";7.7;"Calico";"FALSE";6.7;"high ph"
1250;2.5;6.13;"ponds";6.2;"Black_and_Orange";"FALSE";1.9;"really low ph"
1251;4.46;2.28;"lakes";6.3;"Reddish_Orange";"FALSE";3.1;"really low ph"
1252;12.06;10.98;"rivers";6.0;"Yellow";"TRUE";19.1;"really low ph"
1253;13.83;13.44;"rivers";7.7;"White";"TRUE";27.8;"high ph"
1254;6.53;4.16;"slowmovingwaters";7.1;"Red_and_White_Bi_Color";"TRUE";9.9;"intermediate ph"
1255;2.36;6.35;"idlewater";6.6;"Orange";"FALSE";15.2;"low ph"
1256;17.07;16.43;"ponds";7.8;"Orange";"TRUE";8.0;"high ph"
1257;6.02;13.7;"rivers";7.5;"Red_and_Silver";"FALSE";21.9;"high ph"
1258;12.86;8.09;"idlewater";7.2;"Yellow";"FALSE";23.1;"intermediate ph"
1259;12.29;10.95;"rivers";7.0;"White";"FALSE";19.6;"intermediate ph"
1260;1.32;10.75;"rivers";6.8;"Orange";"FALSE";17.3;"low ph"
1261;9.78;18.17;"lakes";6.8;"Reddish_Orange";"TRUE";18.2;"low ph"
1262;19.34;14.44;"ponds";7.8;"White";"FALSE";1.7;"high ph"
1263;1.59;9.19;"ponds";7.9;"Yellow";"TRUE";2.8;"high ph"
1264;15.83;8.45;"rivers";6.2;"Red_and_Silver";"TRUE";8.3;"really low ph"
1265;1.74;16.76;"slowmovingwaters";7.3;"Orange";"TRUE";11.1;"intermediate ph"
1266;12.22;4.43;"slowmovingwaters";7.9;"Red_and_Silver";"TRUE";25.4;"high ph"
1267;15.56;3.13;"slowmovingwaters";6.9;"Orange";"TRUE";11.7;"low ph"
1268;18.0;15.31;"idlewater";6.5;"Green_and_Chocolate";"TRUE";21.4;"low ph"
1269;1.37;16.37;"rivers";7.2;"Green_and_Chocolate";"TRUE";18.9;"intermediate ph"
1270;13.0;2.98;"lakes";6.9;"Calico";"FALSE";19.8;"low ph"
1271;9.75;18.54;"slowmovingwaters";7.0;"Calico";"FALSE";21.1;"intermediate ph"
1272;12.54;16.23;"rivers";7.6;"Yellow";"TRUE";16.4;"high ph"
1273;8.0;7.87;"lakes";8.0;"Black_and_Orange";"FALSE";20.8;"high ph"
1274;4.62;4.3;"ponds";8.0;"Reddish_Orange";"TRUE";21.5;"high ph"
1275;12.24;18.55;"idlewater";7.5;"Black_and_Orange";"FALSE";21.4;"high ph"
1276;2.78;15.61;"ponds";7.4;"White";"FALSE";11.6;"intermediate ph"
1277;10.07;18.96;"slowmovingwaters";7.9;"Red_and_Silver";"FALSE";22.7;"high ph"
1278;3.29;16.16;"slowmovingwaters";6.8;"Yellow";"TRUE";25.4;"low ph"
1279;2.63;17.75;"rivers";6.9;"Yellow";"TRUE";17.8;"low ph"
1280;7.97;8.32;"slowmovingwaters";6.8;"Black_and_Orange";"FALSE";27.7;"low ph"
1281;18.93;2.39;"rivers";7.8;"Red_and_Silver";"FALSE";12.3;"high ph"
1282;4.74;15.92;"rivers";6.6;"White";"FALSE";6.6;"low ph"
1283;10.61;15.66;"slowmovingwaters";7.2;"Reddish_Orange";"TRUE";3.3;"intermediate ph"
1284;18.03;8.98;"slowmovingwaters";7.6;"Orange";"TRUE";22.0;"high ph"
1285;15.0;3.85;"lakes";7.1;"Orange";"FALSE";7.0;"intermediate ph"
1286;2.88;7.28;"rivers";6.3;"Orange";"FALSE";13.9;"really low ph"
1287;5.24;10.67;"slowmovingwaters";6.6;"Reddish_Orange";"TRUE";4.9;"low ph"
1288;16.99;4.26;"rivers";6.5;"White";"FALSE";15.1;"low ph"
1289;9.47;9.49;"idlewater";8.0;"Yellow";"TRUE";5.1;"high ph"
1290;16.51;16.07;"ponds";6.2;"Calico";"FALSE";18.8;"really low ph"
1291;15.98;16.96;"rivers";6.5;"Red_and_White_Bi_Color";"TRUE";23.9;"low ph"
1292;4.65;11.3;"idlewater";7.7;"White";"FALSE";15.1;"high ph"
1293;7.01;7.04;"rivers";6.5;"White";"FALSE";3.7;"low ph"
1294;4.58;9.95;"slowmovingwaters";7.4;"Black_and_Orange";"TRUE";18.8;"intermediate ph"
1295;16.81;2.63;"ponds";6.8;"Black_and_Orange";"TRUE";6.8;"low ph"
1296;15.21;5.33;"idlewater";6.1;"Green_and_Chocolate";"TRUE";23.4;"really low ph"
1297;19.39;18.41;"rivers";6.5;"Black_and_Orange";"";1.8;"low ph"
1298;3.58;9.52;"ponds";6.4;"Black_and_Orange";"";3.5;"really low ph"
1299;16.43;6.16;"ponds";7.5;"Reddish_Orange";"TRUE";16.2;"high ph"
1300;7.02;11.68;"ponds";7.4;"Green_and_Chocolate";"";22.1;"intermediate ph"
1301;2.45;12.53;"rivers";6.4;"Red_and_Silver";"FALSE";21.7;"really low ph"
1302;3.56;5.8;"rivers";7.1;"Orange";"TRUE";12.5;"intermediate ph"
1303;8.61;15.52;"idlewater";6.2;"Calico";"FALSE";11.8;"really low ph"
1304;17.48;11.1;"rivers";6.5;"Green_and_Chocolate";"FALSE";13.6;"low ph"
1305;3.67;9.66;"idlewater";6.8;"Red_and_White_Bi_Color";"FALSE";26.1;"low ph"
1306;12.16;17.99;"ponds";6.8;"Green_and_Chocolate";"FALSE";25.2;"low ph"
1307;11.25;4.18;"lakes";6.6;"Black_and_Orange";"TRUE";17.3;"low ph"
1308;14.91;3.02;"slowmovingwaters";8.0;"Red_and_Silver";"TRUE";21.9;"high ph"
1309;1.25;15.86;"rivers";7.3;"Green_and_Chocolate";"TRUE";19.1;"intermediate ph"
1310;16.56;13.4;"slowmovingwaters";7.6;"Black_and_Orange";"TRUE";15.3;"high ph"
1311;9.8;5.39;"rivers";6.9;"Calico";"FALSE";17.6;"low ph"
1312;9.23;8.33;"ponds";8.0;"Red_and_Silver";"FALSE";18.7;"high ph"
1313;3.72;6.48;"slowmovingwaters";6.6;"Black_and_Orange";"FALSE";15.9;"low ph"
1314;4.68;10.31;"idlewater";6.5;"Yellow";"TRUE";8.7;"low ph"
1315;13.29;14.79;"idlewater";6.8;"Yellow";"FALSE";3.0;"low ph"
1316;10.36;5.0;"ponds";7.3;"Black_and_Orange";"";14.8;"intermediate ph"
1317;15.68;3.04;"rivers";7.1;"Black_and_Orange";"FALSE";7.9;"intermediate ph"
1318;10.55;9.61;"slowmovingwaters";7.7;"Yellow";"TRUE";24.1;"high ph"
1319;10.27;8.74;"lakes";7.0;"Orange";"FALSE";14.7;"intermediate ph"
1320;13.16;3.42;"rivers";7.6;"White";"FALSE";7.1;"high ph"
1321;9.91;7.43;"rivers";6.9;"Green_and_Chocolate";"FALSE";12.0;"low ph"
1322;3.63;11.47;"ponds";6.3;"Red_and_Silver";"TRUE";15.4;"really low ph"
1323;3.9;8.63;"idlewater";7.7;"Yellow";"FALSE";5.6;"high ph"
1324;3.39;6.06;"ponds";7.7;"Green_and_Chocolate";"";18.2;"high ph"
1325;18.04;18.36;"lakes";7.0;"Black_and_Orange";"TRUE";18.9;"intermediate ph"
1326;17.06;11.13;"lakes";6.5;"Black_and_Orange";"FALSE";7.6;"low ph"
1327;7.43;10.42;"slowmovingwaters";6.6;"Orange";"TRUE";22.0;"low ph"
1328;11.77;4.72;"rivers";6.2;"Calico";"FALSE";21.9;"really low ph"
1329;10.23;15.84;"idlewater";6.2;"Red_and_Silver";"FALSE";22.0;"really low ph"
1330;19.89;17.16;"idlewater";7.5;"Red_and_White_Bi_Color";"TRUE";3.5;"high ph"
1331;9.94;16.81;"slowmovingwaters";7.9;"Green_and_Chocolate";"TRUE";24.2;"high ph"
1332;5.89;14.7;"rivers";8.0;"Yellow";"FALSE";23.3;"high ph"
1333;11.68;3.11;"ponds";6.3;"Green_and_Chocolate";"FALSE";26.1;"really low ph"
1334;16.96;10.33;"idlewater";6.2;"Calico";"TRUE";4.1;"really low ph"
1335;11.79;4.31;"ponds";7.2;"Yellow";"TRUE";9.0;"intermediate ph"
1336;19.01;9.3;"idlewater";6.9;"Calico";"TRUE";3.6;"low ph"
1337;12.21;13.58;"idlewater";7.0;"Red_and_White_Bi_Color";"TRUE";24.2;"intermediate ph"
1338;11.12;15.08;"ponds";7.5;"Yellow";"TRUE";16.3;"high ph"
1339;17.88;15.6;"idlewater";6.9;"Red_and_White_Bi_Color";"TRUE";19.9;"low ph"
1340;15.17;8.71;"rivers";7.5;"Reddish_Orange";"";13.1;"high ph"
1341;12.84;17.25;"ponds";6.8;"Orange";"FALSE";5.0;"low ph"
1342;7.79;18.05;"lakes";6.4;"Green_and_Chocolate";"FALSE";24.4;"really low ph"
1343;14.78;2.19;"rivers";8.0;"Green_and_Chocolate";"FALSE";12.5;"high ph"
1344;12.37;14.42;"lakes";6.5;"Calico";"TRUE";22.9;"low ph"
1345;2.01;12.09;"idlewater";6.4;"Green_and_Chocolate";"FALSE";5.8;"really low ph"
1346;7.33;14.71;"idlewater";7.4;"Calico";"TRUE";3.7;"intermediate ph"
1347;6.69;17.48;"rivers";7.3;"Yellow";"TRUE";14.6;"intermediate ph"
1348;11.99;9.64;"idlewater";7.6;"Black_and_Orange";"TRUE";8.3;"high ph"
1349;8.95;14.91;"rivers";6.8;"Orange";"FALSE";12.5;"low ph"
1350;15.52;15.64;"rivers";7.1;"Orange";"FALSE";23.0;"intermediate ph"
1351;1.48;12.37;"slowmovingwaters";6.0;"White";"FALSE";24.8;"really low ph"
1352;1.68;12.96;"slowmovingwaters";7.7;"Black_and_Orange";"TRUE";13.9;"high ph"
1353;5.38;10.44;"lakes";6.5;"Yellow";"TRUE";20.1;"low ph"
1354;6.96;14.8;"lakes";7.6;"Green_and_Chocolate";"TRUE";13.2;"high ph"
1355;4.65;4.17;"rivers";7.6;"Green_and_Chocolate";"TRUE";25.3;"high ph"
1356;19.25;5.45;"ponds";7.0;"Reddish_Orange";"TRUE";7.0;"intermediate ph"
1357;13.12;9.86;"idlewater";7.6;"Red_and_White_Bi_Color";"TRUE";12.7;"high ph"
1358;5.97;9.72;"rivers";7.2;"Yellow";"TRUE";21.1;"intermediate ph"
1359;14.06;5.92;"lakes";7.4;"Reddish_Orange";"TRUE";13.2;"intermediate ph"
1360;14.91;17.34;"slowmovingwaters";7.1;"Calico";"FALSE";4.4;"intermediate ph"
1361;18.69;4.94;"idlewater";6.1;"Calico";"TRUE";21.5;"really low ph"
1362;15.35;10.2;"rivers";6.3;"Black_and_Orange";"TRUE";22.7;"really low ph"
1363;8.0;15.69;"ponds";7.8;"Yellow";"FALSE";24.4;"high ph"
1364;19.08;16.45;"ponds";6.5;"Green_and_Chocolate";"TRUE";16.7;"low ph"
1365;16.06;17.14;"slowmovingwaters";6.9;"Reddish_Orange";"TRUE";27.6;"low ph"
1366;18.39;7.7;"rivers";7.2;"Red_and_White_Bi_Color";"FALSE";7.7;"intermediate ph"
1367;17.67;5.17;"idlewater";7.7;"Orange";"FALSE";24.0;"high ph"
1368;8.31;6.7;"lakes";7.1;"Orange";"FALSE";20.0;"intermediate ph"
1369;13.44;4.83;"slowmovingwaters";7.7;"Orange";"FALSE";19.4;"high ph"
1370;11.69;10.0;"lakes";6.2;"Orange";"TRUE";9.4;"really low ph"
1371;4.84;12.41;"lakes";7.0;"Orange";"FALSE";14.3;"intermediate ph"
1372;6.16;17.88;"idlewater";7.0;"Black_and_Orange";"TRUE";15.5;"intermediate ph"
1373;10.92;11.52;"ponds";7.3;"Green_and_Chocolate";"TRUE";25.4;"intermediate ph"
1374;4.33;15.97;"ponds";6.4;"Orange";"TRUE";18.1;"really low ph"
1375;6.1;17.44;"ponds";7.2;"White";"FALSE";26.2;"intermediate ph"
1376;7.16;17.48;"ponds";6.7;"Red_and_Silver";"FALSE";27.4;"low ph"
1377;6.18;9.12;"idlewater";7.2;"Red_and_White_Bi_Color";"TRUE";1.6;"intermediate ph"
1378;6.14;8.66;"idlewater";6.8;"White";"TRUE";21.8;"low ph"
1379;2.26;9.34;"slowmovingwaters";6.2;"White";"TRUE";12.3;"really low ph"
1380;10.64;2.93;"idlewater";6.1;"Black_and_Orange";"TRUE";2.4;"really low ph"
1381;13.57;5.48;"slowmovingwaters";6.1;"Red_and_Silver";"FALSE";9.9;"really low ph"
1382;5.95;10.83;"slowmovingwaters";7.6;"Red_and_Silver";"TRUE";6.1;"high ph"
1383;13.11;9.1;"ponds";7.3;"Red_and_Silver";"TRUE";13.5;"intermediate ph"
1384;6.91;10.47;"rivers";7.2;"Calico";"";5.8;"intermediate ph"
1385;9.86;6.71;"ponds";6.7;"Red_and_Silver";"FALSE";3.2;"low ph"
1386;16.72;16.58;"lakes";7.8;"Yellow";"FALSE";18.2;"high ph"
1387;8.3;8.29;"idlewater";7.1;"Yellow";"";25.4;"intermediate ph"
1388;7.23;5.57;"idlewater";6.7;"Calico";"TRUE";4.9;"low ph"
1389;1.21;3.16;"ponds";6.3;"Red_and_White_Bi_Color";"FALSE";21.4;"really low ph"
1390;2.79;8.27;"ponds";7.8;"Red_and_White_Bi_Color";"FALSE";4.5;"high ph"
1391;2.01;5.98;"ponds";7.7;"Reddish_Orange";"TRUE";11.9;"high ph"
1392;7.44;14.5;"ponds";7.6;"Black_and_Orange";"TRUE";18.8;"high ph"
1393;6.77;7.75;"ponds";6.0;"Black_and_Orange";"";22.9;"really low ph"
1394;1.47;11.92;"idlewater";7.8;"Red_and_Silver";"FALSE";2.3;"high ph"
1395;7.85;5.11;"idlewater";6.6;"Reddish_Orange";"TRUE";9.3;"low ph"
1396;19.13;16.99;"idlewater";6.7;"Black_and_Orange";"FALSE";19.5;"low ph"
1397;16.09;5.25;"idlewater";6.1;"Reddish_Orange";"TRUE";7.2;"really low ph"
1398;11.9;8.07;"lakes";7.6;"Calico";"FALSE";16.3;"high ph"
1399;6.27;13.99;"lakes";7.3;"Calico";"TRUE";25.2;"intermediate ph"
1400;5.86;14.24;"rivers";7.6;"Calico";"TRUE";23.5;"high ph"
1401;3.15;3.61;"lakes";6.6;"Red_and_Silver";"TRUE";22.5;"low ph"
1402;1.14;12.55;"slowmovingwaters";6.8;"Red_and_White_Bi_Color";"TRUE";23.5;"low ph"
1403;15.94;12.51;"idlewater";7.8;"Green_and_Chocolate";"TRUE";13.8;"high ph"
1404;19.16;2.21;"ponds";7.7;"Orange";"FALSE";12.9;"high ph"
1405;8.76;5.07;"ponds";7.5;"Calico";"FALSE";8.6;"high ph"
1406;5.71;13.44;"slowmovingwaters";6.7;"Red_and_Silver";"TRUE";13.4;"low ph"
1407;11.69;3.81;"lakes";6.8;"Green_and_Chocolate";"TRUE";4.3;"low ph"
1408;12.69;14.44;"rivers";7.2;"Reddish_Orange";"FALSE";23.5;"intermediate ph"
1409;13.61;5.91;"slowmovingwaters";7.7;"Orange";"TRUE";1.8;"high ph"
1410;7.08;12.06;"ponds";7.7;"Calico";"TRUE";10.8;"high ph"
1411;6.89;5.3;"ponds";7.9;"Yellow";"FALSE";2.1;"high ph"
1412;12.94;12.29;"lakes";6.2;"Yellow";"TRUE";26.2;"really low ph"
1413;18.11;16.75;"slowmovingwaters";8.0;"Orange";"FALSE";3.0;"high ph"
1414;1.24;7.47;"ponds";6.0;"Reddish_Orange";"FALSE";20.7;"really low ph"
1415;9.12;5.85;"lakes";7.8;"Orange";"FALSE";20.2;"high ph"
1416;1.4;9.37;"slowmovingwaters";7.3;"Black_and_Orange";"FALSE";18.1;"intermediate ph"
1417;3.47;8.72;"ponds";6.9;"Reddish_Orange";"TRUE";11.8;"low ph"
1418;14.17;3.42;"rivers";7.6;"Calico";"FALSE";8.6;"high ph"
1419;5.89;16.36;"ponds";6.9;"Red_and_Silver";"FALSE";6.0;"low ph"
1420;16.43;9.6;"ponds";6.6;"Red_and_White_Bi_Color";"FALSE";10.2;"low ph"
1421;2.83;3.34;"rivers";6.1;"Calico";"FALSE";21.9;"really low ph"
1422;10.47;13.14;"rivers";7.3;"Yellow";"TRUE";1.2;"intermediate ph"
1423;2.81;13.41;"ponds";6.8;"Black_and_Orange";"TRUE";20.2;"low ph"
1424;2.08;16.08;"ponds";7.1;"Red_and_Silver";"FALSE";10.6;"intermediate ph"
1425;8.39;18.73;"lakes";6.6;"Orange";"FALSE";24.0;"low ph"
1426;7.0;7.73;"rivers";7.8;"Black_and_Orange";"FALSE";17.2;"high ph"
1427;18.51;14.99;"lakes";7.9;"Red_and_White_Bi_Color";"FALSE";23.9;"high ph"
1428;14.67;6.83;"lakes";6.7;"Calico";"TRUE";25.5;"low ph"
1429;15.6;7.95;"lakes";7.4;"Reddish_Orange";"TRUE";24.1;"intermediate ph"
1430;16.14;18.29;"ponds";7.2;"Red_and_White_Bi_Color";"FALSE";6.9;"intermediate ph"
1431;12.51;10.75;"rivers";6.5;"Black_and_Orange";"FALSE";18.1;"low ph"
1432;11.19;16.84;"slowmovingwaters";7.7;"Reddish_Orange";"FALSE";4.8;"high ph"
1433;3.02;5.41;"rivers";6.8;"Orange";"FALSE";23.4;"low ph"
1434;7.82;4.93;"slowmovingwaters";7.1;"Red_and_White_Bi_Color";"FALSE";19.3;"intermediate ph"
1435;16.05;16.66;"idlewater";7.0;"Red_and_Silver";"FALSE";12.3;"intermediate ph"
1436;14.78;4.37;"ponds";7.6;"Red_and_Silver";"TRUE";2.8;"high ph"
1437;13.58;15.11;"lakes";7.0;"Black_and_Orange";"TRUE";16.2;"intermediate ph"
1438;8.2;3.94;"ponds";7.5;"Orange";"TRUE";21.6;"high ph"
1439;7.03;3.46;"idlewater";7.0;"Red_and_Silver";"FALSE";21.6;"intermediate ph"
1440;6.35;7.46;"slowmovingwaters";6.0;"Reddish_Orange";"TRUE";14.6;"really low ph"
1441;16.57;4.22;"idlewater";6.6;"Black_and_Orange";"FALSE";6.2;"low ph"
1442;16.8;12.48;"slowmovingwaters";6.5;"Green_and_Chocolate";"TRUE";22.9;"low ph"
1443;18.02;14.19;"slowmovingwaters";7.9;"White";"FALSE";15.7;"high ph"
1444;11.96;15.25;"lakes";7.5;"Orange";"FALSE";16.6;"high ph"
1445;11.35;10.0;"idlewater";6.7;"Green_and_Chocolate";"FALSE";14.7;"low ph"
1446;11.51;10.92;"rivers";7.4;"Yellow";"FALSE";27.5;"intermediate ph"
1447;7.41;12.08;"slowmovingwaters";6.0;"Red_and_Silver";"FALSE";2.6;"really low ph"
1448;4.99;4.31;"lakes";6.5;"Red_and_White_Bi_Color";"TRUE";2.1;"low ph"
1449;6.01;6.39;"rivers";6.9;"White";"TRUE";5.7;"low ph"
1450;4.72;12.2;"lakes";6.6;"Black_and_Orange";"TRUE";1.5;"low ph"
1451;18.79;6.1;"lakes";7.2;"Orange";"TRUE";19.9;"intermediate ph"
1452;6.17;12.93;"idlewater";7.5;"Calico";"TRUE";1.3;"high ph"
1453;17.16;8.4;"ponds";6.8;"Green_and_Chocolate";"TRUE";14.2;"low ph"
1454;19.17;14.73;"slowmovingwaters";6.6;"White";"FALSE";24.3;"low ph"
1455;14.2;13.58;"idlewater";6.4;"Yellow";"TRUE";7.0;"really low ph"
1456;19.72;17.53;"lakes";6.7;"Red_and_White_Bi_Color";"FALSE";25.4;"low ph"
1457;17.84;4.91;"idlewater";7.3;"White";"TRUE";4.9;"intermediate ph"
1458;19.51;18.45;"slowmovingwaters";7.2;"Calico";"TRUE";24.2;"intermediate ph"
1459;5.32;10.99;"ponds";6.2;"Green_and_Chocolate";"TRUE";2.8;"really low ph"
1460;8.57;6.38;"ponds";6.5;"Green_and_Chocolate";"FALSE";4.8;"low ph"
1461;2.41;17.19;"lakes";7.8;"Red_and_White_Bi_Color";"FALSE";4.4;"high ph"
1462;16.77;7.4;"lakes";6.4;"Orange";"FALSE";9.0;"really low ph"
1463;17.3;2.03;"idlewater";7.7;"Black_and_Orange";"FALSE";5.8;"high ph"
1464;16.59;15.6;"idlewater";7.0;"Orange";"FALSE";13.9;"intermediate ph"
1465;3.27;5.72;"idlewater";6.9;"Green_and_Chocolate";"TRUE";12.3;"low ph"
1466;1.61;4.03;"slowmovingwaters";7.3;"Red_and_White_Bi_Color";"FALSE";5.9;"intermediate ph"
1467;6.24;10.46;"lakes";7.4;"Red_and_White_Bi_Color";"FALSE";3.1;"intermediate ph"
1468;18.81;2.31;"lakes";7.7;"Black_and_Orange";"FALSE";10.3;"high ph"
1469;14.65;17.51;"rivers";6.1;"White";"TRUE";5.5;"really low ph"
1470;6.3;14.24;"ponds";6.6;"Red_and_White_Bi_Color";"FALSE";10.1;"low ph"
1471;4.31;8.74;"lakes";6.1;"Calico";"TRUE";26.8;"really low ph"
1472;10.92;18.66;"lakes";6.1;"Yellow";"TRUE";1.8;"really low ph"
1473;19.19;5.77;"rivers";7.2;"Reddish_Orange";"FALSE";9.1;"intermediate ph"
1474;14.13;17.46;"rivers";6.9;"White";"TRUE";9.2;"low ph"
1475;13.41;9.15;"rivers";6.4;"Red_and_White_Bi_Color";"FALSE";8.7;"really low ph"
1476;1.54;2.51;"idlewater";7.7;"Red_and_White_Bi_Color";"FALSE";2.9;"high ph"
1477;14.33;11.01;"rivers";7.2;"Orange";"TRUE";3.1;"intermediate ph"
1478;16.9;18.39;"rivers";7.7;"Yellow";"TRUE";17.4;"high ph"
1479;11.76;11.44;"rivers";7.2;"White";"TRUE";6.3;"intermediate ph"
1480;1.39;10.21;"slowmovingwaters";6.3;"Orange";"FALSE";3.4;"really low ph"
1481;5.34;12.44;"slowmovingwaters";6.2;"Orange";"";18.1;"really low ph"
1482;5.53;15.14;"ponds";7.1;"Reddish_Orange";"FALSE";2.6;"intermediate ph"
1483;3.45;5.26;"idlewater";7.1;"Black_and_Orange";"FALSE";3.0;"intermediate ph"
1484;1.71;13.12;"ponds";6.8;"Black_and_Orange";"TRUE";15.2;"low ph"
1485;7.65;10.57;"ponds";7.4;"Red_and_White_Bi_Color";"FALSE";20.2;"intermediate ph"
1486;15.59;11.94;"idlewater";7.0;"White";"FALSE";14.6;"intermediate ph"
1487;16.13;18.18;"slowmovingwaters";7.7;"Calico";"FALSE";14.3;"high ph"
1488;14.34;6.88;"idlewater";7.9;"Black_and_Orange";"TRUE";2.8;"high ph"
1489;2.43;18.2;"slowmovingwaters";6.9;"Reddish_Orange";"TRUE";18.5;"low ph"
1490;5.15;3.51;"idlewater";7.8;"Black_and_Orange";"FALSE";10.0;"high ph"
1491;9.69;11.66;"lakes";6.4;"White";"FALSE";18.5;"really low ph"
1492;16.84;6.73;"idlewater";7.8;"White";"TRUE";16.0;"high ph"
1493;17.02;5.79;"slowmovingwaters";6.6;"Black_and_Orange";"FALSE";23.0;"low ph"
1494;13.05;12.51;"idlewater";7.0;"Black_and_Orange";"TRUE";23.7;"intermediate ph"
1495;15.29;14.92;"rivers";6.1;"Red_and_Silver";"TRUE";10.7;"really low ph"
1496;4.34;14.18;"rivers";7.4;"Yellow";"TRUE";23.2;"intermediate ph"
1497;9.99;2.01;"lakes";6.2;"Green_and_Chocolate";"FALSE";24.4;"really low ph"
1498;19.16;6.42;"lakes";7.9;"Green_and_Chocolate";"FALSE";20.9;"high ph"
1499;1.29;8.73;"lakes";7.6;"Yellow";"TRUE";19.0;"high ph"
1500;14.7;17.18;"rivers";6.7;"Green_and_Chocolate";"FALSE";18.8;"low ph"
1501;12.22;4.93;"ponds";6.2;"White";"FALSE";15.9;"really low ph"
1502;17.12;6.98;"lakes";6.7;"Yellow";"FALSE";4.4;"low ph"
1503;19.41;7.79;"ponds";6.8;"Yellow";"TRUE";11.2;"low ph"
1504;2.53;3.24;"lakes";6.9;"Orange";"TRUE";13.9;"low ph"
1505;2.47;4.24;"slowmovingwaters";7.9;"Yellow";"FALSE";4.2;"high ph"
1506;3.82;10.45;"ponds";6.7;"Calico";"FALSE";8.0;"low ph"
1507;3.29;6.95;"slowmovingwaters";6.4;"Black_and_Orange";"FALSE";10.0;"really low ph"
1508;7.83;9.56;"ponds";7.4;"Red_and_Silver";"FALSE";11.2;"intermediate ph"
1509;7.14;14.03;"rivers";7.9;"Yellow";"FALSE";9.1;"high ph"
1510;10.49;8.61;"rivers";7.9;"Orange";"FALSE";9.0;"high ph"
1511;8.43;4.1;"idlewater";7.6;"Reddish_Orange";"FALSE";16.5;"high ph"
1512;19.84;12.46;"idlewater";7.6;"Calico";"TRUE";19.2;"high ph"
1513;3.85;15.74;"ponds";7.9;"Green_and_Chocolate";"TRUE";4.4;"high ph"
1514;5.68;4.81;"slowmovingwaters";7.0;"Calico";"TRUE";13.4;"intermediate ph"
1515;12.75;4.68;"rivers";7.7;"Green_and_Chocolate";"TRUE";18.2;"high ph"
1516;10.74;16.88;"slowmovingwaters";7.3;"Reddish_Orange";"FALSE";5.7;"intermediate ph"
1517;15.79;14.7;"idlewater";7.5;"Red_and_White_Bi_Color";"TRUE";10.4;"high ph"
